date,u,y1,y2
2020-11-17 14:55:00.031,0.1304347826086956,0.8624873609706774,0.3684210526315789
2020-11-17 14:55:02.090,0.1304347826086956,0.8624873609706774,0.3684210526315789
2020-11-17 14:55:07.026,0.1304347826086956,0.8624873609706774,0.3684210526315789
2020-11-17 14:55:09.023,0.1304347826086956,0.8624873609706774,0.3684210526315789
2020-11-17 14:55:11.025,0.1304347826086956,0.8614762386248735,0.3684210526315789
2020-11-17 14:55:13.098,0.1304347826086956,0.8614762386248735,0.3684210526315789
2020-11-17 14:55:16.083,0.1304347826086956,0.8614762386248735,0.3684210526315789
2020-11-17 14:55:19.025,0.5217391304347826,0.8614762386248735,0.3684210526315789
2020-11-17 14:55:23.030,0.5217391304347826,0.8614762386248735,0.3684210526315789
2020-11-17 14:55:25.079,0.5217391304347826,0.8614762386248735,0.3684210526315789
2020-11-17 14:55:28.021,0.5217391304347826,0.8614762386248735,0.3684210526315789
2020-11-17 14:55:30.025,0.5217391304347826,0.8614762386248735,0.3684210526315789
2020-11-17 14:55:32.088,0.5217391304347826,0.8614762386248735,0.3684210526315789
2020-11-17 14:55:35.025,0.5217391304347826,0.8614762386248735,0.3684210526315789
2020-11-17 14:55:37.082,0.5217391304347826,0.8614762386248735,0.3684210526315789
2020-11-17 14:55:40.026,0.5217391304347826,0.8624873609706774,0.3684210526315789
2020-11-17 14:55:42.014,0.5217391304347826,0.8624873609706774,0.3684210526315789
2020-11-17 14:55:43.098,0.5217391304347826,0.8624873609706774,0.3684210526315789
2020-11-17 14:55:44.047,0.5217391304347826,0.8624873609706774,0.3684210526315789
2020-11-17 14:55:46.023,0.5217391304347826,0.8634984833164813,0.3684210526315789
2020-11-17 14:55:48.071,0.5217391304347826,0.8645096056622851,0.3684210526315789
2020-11-17 14:55:51.002,0.5217391304347826,0.8655207280080889,0.3684210526315789
2020-11-17 14:55:53.025,0.5217391304347826,0.8655207280080889,0.3684210526315789
2020-11-17 14:55:55.093,0.5217391304347826,0.8665318503538928,0.3684210526315789
2020-11-17 14:55:58.025,0.5217391304347826,0.8665318503538928,0.3684210526315789
2020-11-17 14:56:00.089,0.5217391304347826,0.8675429726996966,0.3684210526315789
2020-11-17 14:56:03.028,0.5217391304347826,0.8695652173913043,0.3684210526315789
2020-11-17 14:56:05.085,0.5217391304347826,0.8705763397371081,0.3684210526315789
2020-11-17 14:56:08.027,0.5217391304347826,0.8715874620829119,0.3684210526315789
2020-11-17 14:56:10.078,0.5217391304347826,0.8736097067745197,0.3684210526315789
2020-11-17 14:56:13.023,0.5217391304347826,0.8746208291203235,0.3684210526315789
2020-11-17 14:56:15.091,0.5217391304347826,0.8766430738119312,0.3684210526315789
2020-11-17 14:56:18.023,0.5217391304347826,0.8786653185035389,0.3684210526315789
2020-11-17 14:56:20.024,0.5217391304347826,0.8796764408493427,0.3684210526315789
2020-11-17 14:56:23.011,0.5217391304347826,0.8827098078867542,0.3684210526315789
2020-11-17 14:56:25.069,0.5217391304347826,0.8847320525783621,0.3684210526315789
2020-11-17 14:56:27.087,0.5217391304347826,0.8857431749241658,0.3684210526315789
2020-11-17 14:56:30.023,0.5217391304347826,0.8867542972699696,0.3684210526315789
2020-11-17 14:56:32.025,0.5217391304347826,0.8877654196157734,0.3684210526315789
2020-11-17 14:56:35.005,0.5217391304347826,0.8918099089989888,0.3684210526315789
2020-11-17 14:56:37.083,0.5217391304347826,0.8928210313447926,0.3684210526315789
2020-11-17 14:56:38.065,0.5217391304347826,0.8938321536905964,0.3684210526315789
2020-11-17 14:56:40.089,0.5217391304347826,0.8958543983822042,0.3157894736842105
2020-11-17 14:56:43.030,0.5217391304347826,0.8968655207280081,0.3157894736842105
2020-11-17 14:56:45.078,0.5217391304347826,0.8998988877654195,0.3157894736842105
2020-11-17 14:56:48.028,0.5217391304347826,0.9009100101112234,0.3157894736842105
2020-11-17 14:56:50.077,0.5217391304347826,0.9039433771486348,0.3157894736842105
2020-11-17 14:56:53.025,0.5217391304347826,0.9039433771486348,0.3157894736842105
2020-11-17 14:56:55.089,0.5217391304347826,0.9069767441860463,0.2631578947368421
2020-11-17 14:56:58.025,0.5217391304347826,0.9079878665318504,0.2631578947368421
2020-11-17 14:57:01.018,0.5217391304347826,0.9110212335692618,0.2631578947368421
2020-11-17 14:57:04.016,0.5217391304347826,0.9120323559150656,0.2631578947368421
2020-11-17 14:57:06.082,0.5217391304347826,0.9140546006066732,0.2105263157894736
2020-11-17 14:57:09.022,0.5217391304347826,0.9150657229524772,0.2105263157894736
2020-11-17 14:57:11.020,0.5217391304347826,0.9170879676440848,0.2105263157894736
2020-11-17 14:57:14.064,0.5217391304347826,0.9201213346814964,0.2105263157894736
2020-11-17 14:57:16.090,0.5217391304347826,0.9211324570273004,0.2105263157894736
2020-11-17 14:57:19.082,0.5217391304347826,0.923154701718908,0.1578947368421052
2020-11-17 14:57:22.024,0.5217391304347826,0.9251769464105156,0.1578947368421052
2020-11-17 14:57:24.090,0.5217391304347826,0.9271991911021232,0.1578947368421052
2020-11-17 14:57:27.028,0.5217391304347826,0.9271991911021232,0.1578947368421052
2020-11-17 14:57:29.027,0.5217391304347826,0.9271991911021232,0.1578947368421052
2020-11-17 14:57:31.028,0.5217391304347826,0.929221435793731,0.1578947368421052
2020-11-17 14:57:32.004,0.5217391304347826,0.9302325581395348,0.1578947368421052
2020-11-17 14:57:33.091,0.5217391304347826,0.9312436804853388,0.1578947368421052
2020-11-17 14:57:36.078,0.5217391304347826,0.9322548028311424,0.1578947368421052
2020-11-17 14:57:38.068,0.5217391304347826,0.9332659251769464,0.1052631578947367
2020-11-17 14:57:40.055,0.5217391304347826,0.9332659251769464,0.1052631578947367
2020-11-17 14:57:41.039,0.5217391304347826,0.935288169868554,0.1052631578947367
2020-11-17 14:57:42.051,0.5217391304347826,0.935288169868554,0.1052631578947367
2020-11-17 14:57:45.004,0.5217391304347826,0.9362992922143578,0.1052631578947367
2020-11-17 14:57:45.064,0.5217391304347826,0.9362992922143578,0.1052631578947367
2020-11-17 14:57:47.084,0.5217391304347826,0.9373104145601616,0.1052631578947367
2020-11-17 14:57:50.027,0.5217391304347826,0.9383215369059656,0.1052631578947367
2020-11-17 14:57:52.092,0.5217391304347826,0.9393326592517696,0.1052631578947367
2020-11-17 14:57:55.025,0.5217391304347826,0.9403437815975731,0.1052631578947367
2020-11-17 14:57:57.024,0.5217391304347826,0.9403437815975731,0.1052631578947367
2020-11-17 14:57:59.023,0.5217391304347826,0.9413549039433772,0.1052631578947367
